50.767191,-3.29459,45214
52.758541,-1.164067,4093
52.781029,-2.474812,2040
51.930418,0.086394,5016TH
52.311774,-2.625404,2634
54.842382,-1.487058,24012
53.89327,-1.097619,L2402
53.472151,-1.296778,L0707
55.029637,-2.127318,23028
51.377064,-0.160112,4165TH
50.417855,-3.959444,47132
52.7031,-1.142483,4056
51.623491,-0.185411,3804TH
50.533259,-3.657787,46148
51.401378,0.028483,4317TH
52.678061,0.547924,E23705
52.780647,-1.647106,4019
50.857808,-3.810592,50151
51.747599,-2.214291,2226
52.612011,1.01713,E22006
51.406476,-0.349558,3102TH
50.767098,-2.400751,44220
51.710647,-1.889951,0470TH
51.099972,-4.010005,50114
51.648181,0.346098,E24899
51.067397,-2.26953,43236
53.940697,-2.021283,L1506
54.006777,-2.221986,710125
50.272818,-4.791471,48191
51.740637,-1.115198,1980TH
52.819304,1.251666,E23186
53.991515,-1.135153,F2405
54.268069,-2.974952,735430
54.140607,-2.731323,733020
50.759747,-3.559651,45117
53.686013,-1.529962,L1358
50.08362,-5.291203,48117
51.111292,-4.161795,50189
50.851679,0.522713,E6980
51.031669,-2.798991,52120
51.713888,0.259177,5420TH
55.550443,-1.784723,21040
54.429259,-2.970683,735022
51.840929,-2.202237,2662
52.584341,-0.404444,E2105
51.258144,1.145929,E4060
51.250834,0.447181,E642
51.315486,-0.764535,2429TH
52.415589,0.734272,E24319
51.576239,0.040575,5480TH
51.68931,-1.678796,0701TH
52.230723,1.344041,E24815
52.36409,-2.706474,2625
54.745941,-2.026369,24003
53.872754,-2.414398,710301
50.60014,-4.3068,47123
51.302063,-0.543308,3085TH
51.72466,-1.54887,0913TH
53.546656,-0.159656,E1742
52.206315,0.520869,E23956
53.638515,-1.7867,F1003
51.11607,-0.222649,3207TH
53.438308,-2.344072,692726
51.025705,-3.749635,50142
52.397668,-1.853805,4172
51.242286,-2.327797,53142
53.981457,-1.067671,F2470
51.874246,-1.18499,1486TH
51.05693,-2.949032,52158
51.355767,-0.255182,3350TH
52.069153,-2.743532,055031_TG_329
51.389272,-0.506291,2936TH
53.202079,-0.553771,E1594
54.311836,-2.102939,L2208
51.349005,-0.602519,2966TH
54.517925,-1.601411,F3501
51.450901,-1.859793,2204TH
53.70985,-1.690136,L1386
51.374843,-0.208335,4045TH
51.422436,-1.350461,2264TH
51.801234,-0.079759,4890TH
50.266031,-4.918599,48108
51.254622,0.485076,E670
52.678328,1.487896,E21226
51.020017,-3.100618,52111
50.798774,-3.194372,45233
54.533026,-1.55104,L3503
51.466242,-0.501779,2893TH
52.041372,-2.955501,PCHURCH_TG_342
53.713759,-1.26662,L1808
51.392901,0.019484,4310TH
53.800865,-1.480337,L17012
53.739921,-0.144398,F3316
51.150372,-0.96697,3012TH
51.88594,-2.093645,2653
54.308919,-0.746353,L2519
52.087826,-0.717093,E21449
51.441442,-0.026869,4370TH
51.991569,-0.939719,E24806
53.229862,-0.546842,E1608
51.647821,-1.254167,1800TH
52.158602,-2.219449,2616
50.991816,0.524378,E5852
53.833695,-2.453518,713056
51.615727,-0.065253,5369TH
53.5659,-2.293017,690205
53.080542,-0.614579,E2815
53.863248,-1.192116,L2013
50.975187,0.034071,E8221
53.76911,-2.624715,713019
51.641989,-0.46125,2859TH
54.051851,-2.822021,724735
52.70167,1.571118,E24064
51.533611,-0.47115,2889TH
51.076717,-3.866807,50133
51.610531,-0.313052,3823TH
52.986245,-1.163701,4163
51.443821,-1.584692,2229_w2TH
51.451028,-2.55481,53133
51.935709,0.697218,E22744
50.683502,-2.108932,44202
53.38377,-2.624305,694041
52.92478,-1.166968,4126
52.10744,-2.07193,2097
51.036427,-1.771751,43120
50.050669,-5.634771,48173
55.232946,-1.893044,22016
50.390648,-3.72194,46120
52.515233,-0.794532,E2296
54.374943,-1.633138,L2361
50.820959,-3.65782,45136
50.501243,-4.500737,49120
53.660847,-0.99124,L0902
51.506753,-0.078706,7
50.693632,-1.107996,E14993
53.137597,-1.198884,4710
51.524146,-0.702103,2604TH
53.081293,-0.140778,E4413
50.850029,-2.888672,45224
53.707881,-1.912089,L1205
52.330595,-0.227967,E21713
52.316208,-1.431466,2050
53.811466,-2.248409,712113
53.870513,-2.388461,710320
51.506197,-0.710164,2694TH
54.817425,-3.167142,755790
54.477707,-1.298736,F3803
52.39784,0.093691,E23752
54.969163,-2.115677,23038
51.173918,-0.18323,3230TH
50.647179,-4.267416,47142
51.137063,-1.72023,43158
52.484208,-1.731944,4066
51.793132,-0.396615,2816TH
53.971293,-1.349003,F2104
50.711622,-2.762844,44105
51.381714,-0.377493,3290TH
51.619653,-1.073786,1995TH
52.867461,-0.333163,E1228
51.837638,-0.221289,4770TH
51.210841,-0.504627,3074TH
51.699764,-1.573094,0902TH
51.100527,-4.16425,50124
52.428112,-0.3542,E21788
54.468269,-1.194564,L3805
51.348874,-2.340892,53124
50.981447,0.468833,E6642
52.823395,-0.536693,E2300
50.931417,-2.257544,43209
52.395138,-1.173153,2088
52.276841,-2.932709,055014_TG_306
53.16189403,-0.576062731,E2738
53.57333,-1.103688,L0930
51.107453,-1.878102,43111
51.323836,-0.41269,3286TH
55.166194,-1.727617,22007
52.755673,-0.970755,4873
50.639783,-3.787037,46111
54.507361,-3.525782,744250
51.724451,-1.972293,0260TH
50.616779,-3.424247,45127
50.806416,-4.536465,49111
53.601624,-1.927299,L1108
50.319157,-4.898882,48127
54.229768,-0.872461,F2540
51.864215,-1.356609,1289TH
53.978695,-2.677098,720101
50.873685,-2.566002,52130
51.419659,-0.18127,4180_w2TH
52.765357,-1.214327,4205
51.650298,-0.164059,5362TH
50.796646,-3.183491,45215
51.885938,-2.052672,2139
52.496238,-1.688419,4094
50.989153,-1.48518,E13271
51.702625,-0.614039,2852TH
51.890714,-2.066105,2635
54.619954,-1.792445,24013
54.081344,-2.722026,724629
53.833727,-1.12853,L2403
51.529235,-0.488741,2882TH
54.420034,-2.599286,722242
50.766235,-4.425512,47133
52.451684,0.163973,E62201
51.83228739,-2.270143636,2425
51.435635,-1.201665,2150TH
51.427238,-1.724504,2219TH
51.468325,-1.08539,2180TH
51.1339,-4.153117,50152
52.309779,-2.59384,2227
51.501042,-0.886307,2302TH
54.133486,-1.537861,F2220
50.790604,-2.41643,44221
51.488753,-0.412558,3660TH
50.973061,-3.909695,50115
52.522794,-1.29766,4145
51.194078,0.236345,E15611
53.79678,-2.234811,712415
52.798728,0.490559,E21050
51.304292,0.18632,E15240
54.616994,-2.818572,761605
51.440376,-0.512035,3110TH
54.462097,-0.654478,F2902
50.80427,-3.511305,45118
53.077892,-0.274288,E4803
51.561936,-0.379325,3626TH
52.481995,1.670537,E23052
51.371312,-0.120688,4139TH
51.799654,-1.885239,0630TH
50.947873,-2.503101,52121
52.388952,-2.250478,2167
50.851113,-0.764553,E10893
52.171412,0.099158,E21732
51.754535,-1.825522,0660TH
53.827584,-1.570463,L17022
51.830547,-0.347917,4650TH
54.579959,-2.491631,760115
51.587068,-0.307266,3838TH
51.087739,-1.189248,E12551
51.018287,-2.011504,43177
52.92726,-1.475443,4085
52.890978,-0.62509,E2862
52.049661,-2.200744,2032
52.248746,-1.994455,2626
54.6847,-1.818483,24004
51.861312,-0.11775,4832TH
53.176218,-0.5711,E1780
54.662671,-3.361333,751690
50.658035,-4.241876,47124
53.425334,-1.36339,L0601
53.072731,-1.441438,4048
52.314257,-0.444982,E21324
50.648044,-3.431911,50180
52.08804,-2.446839,2255
52.364009,0.2603,E22035
53.439969,-2.388645,692727
50.977311,-4.178073,50143
53.959571,-2.022817,L1535
51.89464,0.186331,5129TH
51.273726,1.168504,E3401
51.663282,-1.075268,1984TH
51.547559,-2.049871,53143
51.429566,-0.318416,3401TH
51.073454,-2.964814,52159
51.55135,-0.808421,2497TH
51.773908,0.073644,5189TH
50.196411,-5.136703,48183
50.421783,-3.918076,46130
51.438166,-0.537257,2702TH
50.393206,-5.056217,49130
53.362304,-1.703631,4001
54.677997,-3.24495,751110
51.239844,-0.166451,3245TH
53.650068,-2.31342,690155
53.937868,-2.770317,720120
51.580872,-2.094819,531158
53.144196,-0.140051,E1187
51.717437,-2.482837,2195
53.69442,-2.466407,713205
53.445208,-1.549184,L0504
51.987468,0.752212,E21227
51.003358,-2.683234,52112
50.656145,-3.324921,45234
53.812894,-1.481054,L17013
51.889683,-2.062296,2654
51.346115,-0.465049,3089TH
51.57755,-0.380271,3609TH
53.864265,-1.904159,F1403
52.559314,1.570041,E24807
52.100775,-1.910164,2023
51.723887,-2.130978,2617
54.251128,-0.484316,F2708
50.739791,-2.891657,44115
53.645347,-2.092047,690206
51.757619,-0.475391,2841TH
50.640271,-4.330759,47115
52.460104,-1.897221,4039
51.172608,0.173074,E1140
52.242947,-0.263656,E61101
51.209424,-0.803594,3020TH
54.668303,-2.76746,768010
50.779388,-4.127794,50134
53.308371,-0.942655,4164
52.229163,-0.868182,E1363
51.492586,-2.523813,53134
54.098062,-1.457119,F2202
52.5405,-2.801605,2705
53.407175,-2.608928,694042
53.786072,-1.066528,L2401A
51.998663,-2.155508,2098
54.94992,-1.940633,23001
50.974908,-1.978577,43121
55.167634,-1.6945,22017
52.357278,0.418569,E22374
50.544315,-3.499054,46121
53.326618,-1.516187,L0407
52.735118,-2.960681,2830
50.477206,-4.595304,49121
50.775566,-3.718339,45137
53.61394,-0.990666,L0903
51.428571,-0.187677,4192TH
51.484369,-0.149631,8
50.229401,-5.120933,48137
52.053714,-0.855119,E60701
51.385199,0.047688,4314TH
54.363181,-1.418526,L2325
53.165868,-2.494907,680504
53.688481,-1.634418,F1306
50.806886,-0.543902,E9740
51.462237,-1.077263,2195TH
52.442977,-0.492641,E2125
53.741165,-2.027245,L1206
52.612266,1.434411,E24835
50.989265,0.127308,E8190
50.919652,-1.447963,E13281
51.884165,0.09127,5039TH
54.62791,-1.7258,24023
51.761748,-1.362413,1102TH
54.973701,-2.105879,23039
51.062826,-1.779755,43159
52.880685,-1.346428,4067
50.529998,-3.614031,46159
53.38885,-0.330909,E1502
51.484806,-0.880942,2490TH
50.569876,-2.441027,44106
53.583885,-2.637387,700295
52.762225,-0.889833,4192
53.912329,-1.418426,L2005
53.445001,-1.964573,692115
52.412682,0.762195,E21195
54.661143,-2.747001,768001
50.907767,-3.863651,50125
52.896019,-0.962231,4155
54.473986,-1.173419,L3806
51.850206,-2.336612,2102
51.380436,-2.506812,53125
53.213742,-0.55188,E2900-anglian
53.233981,-1.032134,4118
51.1839,-2.132143,43112
51.423959,0.230865,E15250
51.40345,-0.836924,2486TH
50.716251,-3.527368,45128
50.264906,-5.060481,48128
53.840066,-1.789021,L1605
53.677267,-0.525433,E1442
52.571947,1.738433,E41137
52.50953232,-2.429445139,2636
54.650589,-1.508677,F3707
51.491873,-0.604104,2698TH
51.282166,-2.768948,52229
52.27627,-0.223832,E24367
53.577223,-2.72144,700309
51.381826,-0.966655,2420_w1TH
51.920573,-1.306366,1453TH
54.561659,-3.068796,750604
51.861059,-1.119228,1483TH
53.00001,-0.427906,E4405
50.682142,-3.235982,45216
50.641712,-4.362839,47171
51.132785,0.453941,E1901-southern
54.62006,-1.868327,24014
51.107299,0.139866,E1530
53.952443,-1.078056,L2404
51.460811,-0.963635,2201TH
52.315823,1.670054,E42196
53.013888,-1.738962,4058
52.724474,-2.872198,2005
53.668661,-1.472656,L1322
54.667313,-2.659359,762006
51.038151,-0.100109,E8241
53.85124,-1.842838,F1608
53.494067,-2.375559,690350
51.016893,-3.822486,50153
51.708312,-1.232825,1502TH
52.298087,-2.55805,2228
52.669401,0.995655,E22008
53.914547,-2.144584,L1545
51.727462,0.441028,E22885
53.735923,-0.210149,L3314
51.554844,-2.092255,53153
52.077093,0.491629,E22504
51.583879,0.172001,5522TH
53.125717,-0.052667,E4976
50.946265,-4.137186,50116
53.739883,-0.330677,L3203
53.0832,-1.32769,4146
51.517498,-0.476763,2890TH
51.997863,0.578311,E22727
51.374167,-0.478479,2989TH
50.824241,-1.576864,E14530
53.67527,-1.738074,F1102
52.720446,-0.363945,E3003
53.124099,-1.557929,4011
50.8432,-3.392156,45119
52.939133,0.029724,E4804
53.854769,-2.158987,712170
54.401122,-1.776606,L2307
53.819066,-0.927565,L2803
51.598796,-0.376829,2886TH
51.375687,-0.264339,3369TH
51.577539,-0.217549,3820TH
51.551558,-0.267837,3850TH
53.740078,-1.366226,L1721
51.508638,-0.342569,3880TH
54.918811,-2.328264,23058
52.573856,-1.13453,4086
54.307391,-3.091306,737536
54.742586,-1.59921,24005
52.227978,-0.934098,E1521
50.34269,-4.005399,47125
53.309224,-1.138194,4049
51.93577721,0.696989008,E22745
53.384181,-2.825909,694460
52.147499,-0.708027,E21325
54.512373,-1.355879,L3602
54.143807,-2.050474,L1907
53.794282,-2.306373,712221
53.874564,-1.253163,L2024
51.878177,0.160906,5141TH
52.619792,-1.146475,4174
51.795404,0.134177,5171TH
53.727084,-0.585836,L3491
51.560993,-0.694635,2601TH
52.958281,0.849573,E23327
51.74909,-1.272781,1303TH
51.377564,-0.952526,2469_w2TH
51.45563,0.00613,4389TH
55.245179,-2.561466,23011
53.144479,0.086945,E5320
50.336116,-4.633573,48184
51.166603,-1.441818,E13810
51.385195,-1.002649,2293TH
50.763572,-1.53771,E14521
52.131783,-0.962049,E21042
50.640424,-4.675182,49131
52.229209,-1.080484,E4832
51.838108,-0.461149,2813TH
53.413919,-1.416218,F0605
54.260305,-0.919219,F2560
52.131206,0.205231,E21005
51.421461,-2.492956,531159
54.053636,-1.288144,L2200
50.999232,-0.786847,E10389
51.770008,0.006126,5280TH
53.43985199,-2.246761206,692810
51.023159,-2.565568,52113
50.841739,-2.916366,45235
55.547487,-2.011059,21033
52.093158,0.292511,E21724
51.110238,-0.153871,3223TH
53.77313,-0.651055,F3480
51.706896,-0.217824,2809TH
52.175048,0.01962,E19031
52.555203,-2.376056,2024
51.887818,-2.256949,2618
52.031808,-1.132641,E23726
52.244802,-0.905866,E2223
53.62694,-2.13755,690207
50.635525,-4.279753,47116
51.438369,-2.003555,531112
53.677173,-1.491306,L1304
53.71643,-0.908963,L1800
51.055152,-3.795036,50135
52.318507,-0.176335,E24302
51.401605,-1.323874,2250TH
52.167771,-1.212815,1408TH
53.897872,-2.008295,L1527
51.581999,-2.158019,53135
52.432388,0.877025,E22152
50.776561,-2.574345,44204
53.357485,-1.996738,692348
51.47009,-0.245065,4091TH
51.486605,-1.088869,2004TH
53.747992,-1.448902,F1715
53.938698,-2.955067,720780
51.202428,-1.958392,43122
51.62738468,-0.748786176,2546TH
51.546517,0.183966,5541TH
50.479033,-3.761402,46122
52.74743,-2.972211,2831
53.467219,-1.473784,L0668
50.970553,-1.344248,E12483
50.516694,-4.834988,49122
52.529248,-0.758769,E4823
53.596385,-1.063688,L0904
51.462258,-0.316193,9
50.131125,-5.255319,48138
51.643461,-0.095003,5355TH
50.853069,-2.167089,43210
53.710539,-2.101856,L1207
53.731002,-1.358177,L1703
52.28899,-2.418688,2646
54.634236,-1.742024,24024
54.440158,-3.529373,744312
53.413802,-2.058026,692190
53.407306,-2.174445,692524
52.114425,-2.108012,2015
54.038156,-1.650292,F2106
52.313513,-1.314911,2609
50.789421,-2.750022,44107
51.91699,-2.086745,2511
53.883728,-1.440943,L2043
51.405031,0.056251,4382TH
51.875292,-0.062702,4868TH
52.731094,-0.419825,E2710
54.314107,-2.555012,723423
51.155718,-3.302248,51110
50.710531,-1.992859,44232
51.108316,0.172486,E714
50.73260195,-2.767024356,44141
53.543567,-1.369767,L0807
50.877166,0.012884,E8970
51.073179,-4.041276,50126
54.488529,-1.135197,L3807
51.399488,-2.447727,53126
50.486806,-3.568943,46150
54.23945,-0.717218,L2725
54.898639,-2.932277,762600
50.832964,-4.558854,49150
51.764828,0.015113,5190TH
51.17155,-1.785174,43113
51.433827,-0.773574,2620TH
55.308429,-1.895992,22009
51.383249,0.072664,4378TH
51.486033,-1.039654,2199TH
54.422403,-3.334074,743008
50.844477,-4.509166,49113
51.61221,0.52337,E21284
50.252215,-5.041246,48129
51.602909,-0.384264,2802TH
53.705772,-2.286263,690138
53.010442,-1.024175,4207
54.565937,-3.063696,750605
53.228743,-0.528903,E1406
53.79812,-1.629518,L17033
54.203845,-0.937557,F2505
54.36176,-2.771951,730120
52.666216,-0.280199,E2613
50.747683,-3.110915,45217
50.550641,-4.14273,47172
55.009258,-2.963066,770500
51.713361,-0.060582,5308TH
53.80283867,-1.048633491,L2412
54.633826,-1.719549,24015
52.188599,1.451217,E23151
51.37248,-0.466322,3090TH
52.676627,0.36647,E23745
54.912827,-2.893015,762540
50.585989,-4.106699,47135
52.017279,-1.380792,1431TH
53.918527,-2.130286,L1546
52.211373,-2.215962,2131
51.578233,-2.074985,53154
51.361518,-0.689296,2941TH
53.239901,-1.420925,L0204
51.907687,-0.668546,E21187
50.882269,-4.065162,50117
53.843243,-0.399574,L3204
54.974805,-2.023395,23021
51.380413,-0.243611,4020TH
52.983736,-2.518888,680301
53.752898,-2.680437,713030
51.391152,-0.216322,4050TH
52.75692,-1.805399,4012
51.431619,-0.25215,4080TH
50.912658,0.290758,E7842
54.303695,-1.000302,F2570
53.47815,-2.918171,694744
52.133733,-0.460042,E21609
52.058687,-0.714748,E21511
51.386331,-0.501357,2937TH
54.09646,-1.394448,L2210
53.542889,-2.009008,692418
52.590375,1.436891,E21238
51.635574,-0.753691,2569TH
52.381603,-2.724237,2169
51.922936,-2.265002,2071
52.181244,1.008338,E23277
51.148275,0.682267,E2270
52.524933,-1.911514,4087
51.886693,-1.767911,1020TH
52.385318,-2.337878,2034
54.284617,-3.085173,737537
53.971111,-1.38968,F2125
54.746819,-2.074526,24006
50.888318,0.244134,E8010
50.333417,-5.144361,48110
52.470494,-0.909111,E1782
51.112337,-2.451073,52211
53.474178,-2.228957,690713
51.440219,-0.535292,2894TH
51.189651,0.160853,E1151
53.697129,-0.989661,L1810
52.137017,-2.488532,055028_TG_9302
53.106632,0.0137,E1708
51.648617,-1.210808,1801TH
54.019124,-0.885796,F2807
52.808232,0.210573,E2085
52.232016,1.183613,E24795
53.017569,-2.162134,4040
50.081307,-5.125068,48185
53.744388,-2.490462,713119
54.544622,-1.928854,F3504
54.373262,-1.705009,L2373
50.410447,-4.394551,49132
53.169457,-2.104665,681003
53.721955,-1.715052,L1389
50.992202,-0.674476,E10440
51.514457,0.723335,19
52.52039,-1.751178,4003
51.752648,-1.281126,1645TH
51.730973,-1.251352,1675TH
54.039446,-2.780563,724700
51.149147,-3.061825,52151
51.397462,-0.230955,4063TH-thames
54.105893,-2.605757,724427
54.09646,-1.394448,L2201
51.654587,-1.849612,0490TH
50.964926,-2.912024,52114
51.668568,-0.287687,2821TH
51.921925,-2.099682,2656
51.194615,0.278452,E1550
53.395655,-3.121735,685517
51.202357,0.515045,E2261
51.237321,-0.859739,2453TH
